text,humAID_class,location_text,location_type,confidence,display_name,lat,lon,disaster_type
President Trump is in Texas inspecting damage and response to #Harvey—but the media is focused on Melanias shoes.,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Houston Icon Turned His Furniture Stores into Shelters #Harvey #TexasStrong,rescue_volunteering_or_donation_effort,Houston,State,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Kickasso Kustoms Creates Texas” Yeezy Boosts for Hurricane Harvey Relief,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"After Katrina missteps, Texas pushes to get Harvey evacuees their prescriptions #Harvey #Katrina #houstonflooding",displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"HurricaneHarvey spun deeper into Texas unloading a deluge of rain and causing 2 deaths, massive flooding",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Get important #flooding information about #HurricaneHarvey in this map #Texas @00000000000,caution_and_advice,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Hurricane Harvey: Tornado Damages Home In Cypress,infrastructure_and_utility_damage,Cypress,City/town,3,"Cypress, Orange County, California, 90630, United States",33.8248235,-118.0399368,Hurricane_harvey
"Here is some of the devastation in Rockport, TX. @0000000000 has crews assisting in the clean up to safely clear roads ASAP. #Harvey",rescue_volunteering_or_donation_effort,Rockport,City/town,3,"Rockport, Aransas County, United States",28.0205733,-97.0544341,Hurricane_harvey
"Here is some of the devastation in Rockport, TX. @0000000000 has crews assisting in the clean up to safely clear roads ASAP. #Harvey",rescue_volunteering_or_donation_effort,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
UPDATE: Flood waters rise and fall on the Strand in Galveston #Harvey,caution_and_advice,Galveston,City/town,3,"Galveston, Galveston County, United States",29.299328,-94.7945882,Hurricane_harvey
Emergency services are maxed out across Houston and authorities are advising to use and ax or a hammer to break through to your roof #harvey,caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
RT @0000000000000000 Residents Survey Harvey Damage in Victoria as Rain Keeps Falling,infrastructure_and_utility_damage,Victoria,City/town,3,"Victoria, Australia",-36.5986096,144.6780052,Hurricane_harvey
"Port Arthur, Texas Becomes Twitter Trend As People Beg To Be Rescued From Homes During Hurricane A city in Texas",rescue_volunteering_or_donation_effort,Port Arthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
"Port Arthur, Texas Becomes Twitter Trend As People Beg To Be Rescued From Homes During Hurricane A city in Texas",rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Port Arthur, Texas Becomes Twitter Trend As People Beg To Be Rescued From Homes During Hurricane A city in Texas",rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Trump will travel to Texas on Tuesday to survey Hurricane Harvey damage,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"#RolandoPablos #Harvey TX Repub turns down donated blankets, beds, manpower from Canada | Raw Story via",rescue_volunteering_or_donation_effort,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"#RolandoPablos #Harvey TX Repub turns down donated blankets, beds, manpower from Canada | Raw Story via",rescue_volunteering_or_donation_effort,Canada,Country,3,Canada,61.0666922,-107.991707,Hurricane_harvey
#Aquaivia news splash: On 8/27 at 8am #Houston Epic Catastrophic Flooding” states #Weather Channel regarding Hurricane #Harvey.,caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"A chemical plant in Crosby, TX, could explode amid #Harvey flooding:",caution_and_advice,Crosby,City/town,3,"Crosby County, United States",33.5778818,-101.2855737,Hurricane_harvey
"A chemical plant in Crosby, TX, could explode amid #Harvey flooding:",caution_and_advice,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Nevada Search & Rescue convoy to assist #Harvey victims. Guess what happens in Vegas doesnt always stay there. Thanks! #NVTF1 @0000 #khou11,rescue_volunteering_or_donation_effort,Nevada,State,3,"Nevada, United States",39.5158825,-116.8537227,Hurricane_harvey
Nevada Search & Rescue convoy to assist #Harvey victims. Guess what happens in Vegas doesnt always stay there. Thanks! #NVTF1 @0000 #khou11,rescue_volunteering_or_donation_effort,Vegas,Island,3,"Vegas, Cayey, Puerto Rico, United States",18.12854835,-66.11078236862389,Hurricane_harvey
WATCH: Rescue efforts are underway across Texas for animals that were left stranded by #Harvey. @00000000 has more on @000000000000000,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
#Harveys Damage in Texas #OilandGas Country Creates Quandary for Congress. By @000000000 #fracking,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
.@BBC: #Texas: Reports of rain rates of up to 100mm PER HOUR from #Harvey. Areas to the SE of #Houston under a Flash Flood Emergency Matt,caution_and_advice,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
.@BBC: #Texas: Reports of rain rates of up to 100mm PER HOUR from #Harvey. Areas to the SE of #Houston under a Flash Flood Emergency Matt,caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
RT @0000000000000 A possible tornado was reported in northwest Harris County on Barker Cypress,caution_and_advice,Harris County,County,3,"Harris County, Texas, United States",29.8119769,-95.3741247,Hurricane_harvey
RT @0000000000000 A possible tornado was reported in northwest Harris County on Barker Cypress,caution_and_advice,Barker Cypress,Road/street,3,"Barker Cypress, Highland Grove, New Braunfels, Comal County, 78130, United States",29.6648857,-98.1457462,Hurricane_harvey
RT @00000000000000 Texas coastal gators displaced by Harvey #Harvey #Hurricane #Houston #CorpusChristi #Austin #Texas #NWS #GOES16 /,displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
RT @00000000000000 Texas coastal gators displaced by Harvey #Harvey #Hurricane #Houston #CorpusChristi #Austin #Texas #NWS #GOES16 /,displaced_people_and_evacuations,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
RT @00000000000000 Texas coastal gators displaced by Harvey #Harvey #Hurricane #Houston #CorpusChristi #Austin #Texas #NWS #GOES16 /,displaced_people_and_evacuations,Austin,City/town,3,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995,Hurricane_harvey
RT @00000000000000 Texas coastal gators displaced by Harvey #Harvey #Hurricane #Houston #CorpusChristi #Austin #Texas #NWS #GOES16 /,displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"@0000000 @0000000 Texas isnt the only crisis, India, Nepal, Bangladesh, are also experiencing serious flooding",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"@0000000 @0000000 Texas isnt the only crisis, India, Nepal, Bangladesh, are also experiencing serious flooding",infrastructure_and_utility_damage,India,Country,3,India,22.3511148,78.6677428,Hurricane_harvey
"@0000000 @0000000 Texas isnt the only crisis, India, Nepal, Bangladesh, are also experiencing serious flooding",infrastructure_and_utility_damage,Nepal,Country,3,नेपाल,28.1083929,84.0917139,Hurricane_harvey
"@0000000 @0000000 Texas isnt the only crisis, India, Nepal, Bangladesh, are also experiencing serious flooding",infrastructure_and_utility_damage,Bangladesh,Country,3,বাংলাদেশ,24.4769288,90.2934413,Hurricane_harvey
"If you are parents/fans coming to home games this weekend, we will gladly take water donations to help those in need in Texas. @00000000000",rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Animal #Rescue Efforts Underway in #Texas: #Harvey #HarveyFlood #HurricaneHarvey,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
I liked a @0000000 video President Trump & Melania Arrive in Texas to Survey Hurricane Harvey Damage 8/29/17,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Resources for Texas Lawyers Displaced by Hurricane Harvey - - In the wake of Hurricane,displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
A towering fire and smoke plume can be seen coming from the Texas chemical plant that lost power after #Harvey.,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Aerial footage taken by the Coast Guard during search and rescue operations shows the severe flooding across Texas due to Hurricane #Harvey.,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Many residents of Houston have been forced to evacuate because of Hurricane Harvey, but this grandma had quite",displaced_people_and_evacuations,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"Per his Instagram Story, #Giants WR @00000 is on a boat in Port Arthur rescuing Hurricane Harvey victims. Says to message if you need help.",rescue_volunteering_or_donation_effort,Port Arthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
"Quiet at Delco, Austin #Harvey evacuee shelter, where Secret Service did a sweep, but POTUS ultimately didnt stop by.",displaced_people_and_evacuations,Delco,City/town,3,"Delco, Columbus County, North Carolina, 28436, United States",34.3157241,-78.2247211,Hurricane_harvey
"Quiet at Delco, Austin #Harvey evacuee shelter, where Secret Service did a sweep, but POTUS ultimately didnt stop by.",displaced_people_and_evacuations,Austin,City/town,3,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995,Hurricane_harvey
Houston - stay off the roads! Its far too dangerous out there! #Harvey #houwx,caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"VIDEO: Aerial footage of #Harvey damage in and around Port Aransas, Texas",infrastructure_and_utility_damage,Port Aransas,City/town,3,"Port Aransas, Nueces County, 78373, United States",27.8332175,-97.0618324,Hurricane_harvey
"VIDEO: Aerial footage of #Harvey damage in and around Port Aransas, Texas",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"#harvey At least 20 people have died in storm-related incidents, officials said while warning that the toll could rise #Texas #Houston",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"#harvey At least 20 people have died in storm-related incidents, officials said while warning that the toll could rise #Texas #Houston",injured_or_dead_people,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"HURRICANE HARVEY ~ Urgent Request SPCA OF BRAZORIA, TEXAS~need help relocating 400 animals,cages stacked to ceiling. Need supplies, crates..",requests_or_urgent_needs,TEXAS,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"This is now confirmed. If you are in #Houston and need shelter, NRG center will be opening at 10pm. Volunteers, they need you, too. #Harvey",rescue_volunteering_or_donation_effort,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"Storm chasing music NWStornado Tornado Warning including Channelview TX, Deer Park TX, Ly",caution_and_advice,Channelview,City/town,3,"Channelview, Harris County, 77530, United States",29.7760599,-95.1146533,Hurricane_harvey
"Storm chasing music NWStornado Tornado Warning including Channelview TX, Deer Park TX, Ly",caution_and_advice,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Storm chasing music NWStornado Tornado Warning including Channelview TX, Deer Park TX, Ly",caution_and_advice,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Storm chasing music NWStornado Tornado Warning including Channelview TX, Deer Park TX, Ly",caution_and_advice,Deer Park,City/town,3,"Deer Park, Harris County, 77536, United States",29.7052284,-95.1238204,Hurricane_harvey
First 100 #Harvey evacuees arrive at Dallas mega-shelter downtown.,displaced_people_and_evacuations,Dallas,City/town,3,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559,Hurricane_harvey
Evacuations ramp up in west Houston neighborhoods as Addicks Reservoir surpasses capacity #harvey,displaced_people_and_evacuations,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
RT @0000000 #houwx NWS Houston in the last 24 hours has issued 44 tornado warnings and 29 flash flood warnings. (from z-cast),caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Trump said Mexico doesnt send us their best but instead sends rapist & drug dealers. Today Mexico sent food 4 the victims of #Harvey 🙏🏽🇲🇽,rescue_volunteering_or_donation_effort,Mexico,Country,3,México,23.6585116,-102.0077097,Hurricane_harvey
Trump said Mexico doesnt send us their best but instead sends rapist & drug dealers. Today Mexico sent food 4 the victims of #Harvey 🙏🏽🇲🇽,rescue_volunteering_or_donation_effort,Mexico,Country,3,México,23.6585116,-102.0077097,Hurricane_harvey
San Antonio child welfare advocates raise money for foster children impacted by #Harvey. More at: #DFPS,rescue_volunteering_or_donation_effort,San Antonio,City/town,3,"San Antonio, Bexar County, Texas, United States",29.4246002,-98.4951405,Hurricane_harvey
Nonprofits w/ special offers for #Harvey evacuees in Abilene:,displaced_people_and_evacuations,Abilene,City/town,3,"Abilene, Taylor County, United States",32.44645,-99.7475905,Hurricane_harvey
We have activated our Houston host community to open their homes and help neighbors in need.,rescue_volunteering_or_donation_effort,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
NOW: Another TXANG C-130 delivering #HARVEY evacuees from south Texas to @000000000000000 #TXSkyRanger @000000,displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"The toll in Texas from Hurricane Harveys record rain is rising. 18 people are confirmed dead, including a police officer. @0000000000000",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Our Dickinson #WIC clinic is closed indefinitely due to #Harvey flooding. Clients are encouraged to use the Texas City WIC clinic.,caution_and_advice,Dickinson,City/town,3,"Dickinson County, Kansas, United States",38.8790615,-97.1893341,Hurricane_harvey
Our Dickinson #WIC clinic is closed indefinitely due to #Harvey flooding. Clients are encouraged to use the Texas City WIC clinic.,caution_and_advice,Texas City,City/town,3,"Texas City, Galveston County, United States",29.396013,-94.9175485,Hurricane_harvey
"RT @00000000 Harvey causes heavy damage small town of Rockport, Texas",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Were live as evacuees from East Texas are flown out. No water, little food in Beaumont. #Harvey @00000000000000",displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Were live as evacuees from East Texas are flown out. No water, little food in Beaumont. #Harvey @00000000000000",displaced_people_and_evacuations,Beaumont,City/town,3,"Beaumont, Jefferson County, United States",30.0860459,-94.1018461,Hurricane_harvey
"Military presence here at civic center in Beaumont, a Red Cross shelter. People are leaving but many still here. #Harvey @000000000",rescue_volunteering_or_donation_effort,Beaumont,City/town,3,"Beaumont, Jefferson County, United States",30.0860459,-94.1018461,Hurricane_harvey
"This area is #PortArthur, the water came so fast many werent able to evacuate in time. Death toll is still rising 😢 🙏🏽 #HurricaneHarvey",injured_or_dead_people,PortArthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
"24-yr-old Indian student, who was injured after Hurricane Harvey hit Texas, dies",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
The @0000000000000 on the south side of Corpus Christi took major damage from Hurricane Harvey. #kvueharvey @000000000 @0000,infrastructure_and_utility_damage,Corpus Christi,City/town,3,"Corpus Christi, Nueces County, United States",27.7635302,-97.4033191,Hurricane_harvey
FIRST LOOK: Austin set to open Hurricane Harvey mega shelter today. See inside before evacuees arrive:,displaced_people_and_evacuations,Austin,City/town,3,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995,Hurricane_harvey
#Texas #shelter animals brought to New Jersey to make room for displaced #HurricaneHarvey #pets #dogs #cats #nokill,displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
#Texas #shelter animals brought to New Jersey to make room for displaced #HurricaneHarvey #pets #dogs #cats #nokill,displaced_people_and_evacuations,New Jersey,State,3,"New Jersey, United States",40.0757384,-74.4041622,Hurricane_harvey
Via @0000000000000000 Harvey delivers heavy damage as it batters Texas coast CC #WashingtonPost #WashingtonDC,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Via @0000000000000000 Harvey delivers heavy damage as it batters Texas coast CC #WashingtonPost #WashingtonDC,infrastructure_and_utility_damage,WashingtonDC,City/town,3,"Washington, District of Columbia, United States",38.8950368,-77.0365427,Hurricane_harvey
"Many of us have lost our homes, but our spirit is brighter than ever Sun is finally shining across Southeast, Tx after the wrath of #Harvey",infrastructure_and_utility_damage,Tx,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
@000000000000 Americans all over US are donating $ to help. Media should ask Trump how much of his personal $ he will donate. #Harvey #HelpHouston,rescue_volunteering_or_donation_effort,US,Country,3,United States,39.7837304,-100.445882,Hurricane_harvey
Well be at 4 locations throughout the Ohio Valley today from 8-2pm! Help us help the families devastated by #Harvey. #SinclairCares @00000,rescue_volunteering_or_donation_effort,Ohio Valley,City/town,3,"Valley, Columbiana County, Ohio, 44619, United States",40.8656144,-80.9481441,Hurricane_harvey
Hurricane Evacuees can stay at State Parks for free #Houston #HoustonFlood #HoustonFlood #Harvey #Rockport,displaced_people_and_evacuations,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Tornado Warning in effect in Fort Bend and Harris Counties until 745 AM #txwx #weather,caution_and_advice,Fort Bend,County,3,"Fort Bend County, United States",29.511218,-95.7807348,Hurricane_harvey
Tornado Warning in effect in Fort Bend and Harris Counties until 745 AM #txwx #weather,caution_and_advice,Harris,County,3,"Harris County, Texas, United States",29.8119769,-95.3741247,Hurricane_harvey
"RT @0000000000 Torrential, flooding rains ongoing in Houston courtesy Tropical Storm Harvey. Rain rates as high as 1ft. in 3 hours.",caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
🇺🇸Hero saves 50 in Texas town of Port Arthur including babies & sick after official rescuers failed to show up,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
@000000000000000 we need some help man. #houstonflood #HoustonStrong #Harvey #Houston #McGregorVsMayweather,requests_or_urgent_needs,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Houston family takes in 16 strangers and pets displaced by Harvey. Includes a dachshund and puppies cc: @00000,displaced_people_and_evacuations,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
The Austin community has donated items for shelters to support folks impacted by #Harvey. Were getting ready to transport them!,rescue_volunteering_or_donation_effort,Austin,City/town,3,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995,Hurricane_harvey
Central Texas has two shelters open for any evacuees from Hurricane Harvey,displaced_people_and_evacuations,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
#NEW @00000000000 says there are 100 #Harvey evacuees so far at mega-shelter @000000000000 Another 659 at 3 other #Dallas shelters. @000000,displaced_people_and_evacuations,Dallas,City/town,3,"Dallas, Dallas County, Texas, United States",32.7762719,-96.7968559,Hurricane_harvey
"RT @0000000000000 Stay safe, Houston. Watch @0000 here for updates. #Harvey #HurricaneHarvey",caution_and_advice,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
#Harvey latest: - Official death toll: 20 - Flooding in #Beaumont & #PortArthur - 195k+ asking for FEMA assistance,injured_or_dead_people,Beaumont,City/town,3,"Beaumont, Jefferson County, United States",30.0860459,-94.1018461,Hurricane_harvey
#Harvey latest: - Official death toll: 20 - Flooding in #Beaumont & #PortArthur - 195k+ asking for FEMA assistance,injured_or_dead_people,PortArthur,City/town,3,"Port Arthur, Jefferson County, Texas, United States",29.8988618,-93.9288723,Hurricane_harvey
"Drone video shows the destruction in Rockport, Texas after Hurricane Harvey slammed ashore packing 130 mph winds.",infrastructure_and_utility_damage,Rockport,City/town,3,"Rockport, Aransas County, United States",28.0205733,-97.0544341,Hurricane_harvey
"Drone video shows the destruction in Rockport, Texas after Hurricane Harvey slammed ashore packing 130 mph winds.",infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
#Louisiana #Begins #Evacuations for #Harvey on #12th #Anniver - - #Topstories,displaced_people_and_evacuations,Louisiana,State,3,"Louisiana, United States",30.8703881,-92.007126,Hurricane_harvey
#USCG Incident Command Post members assessing damage in the vicinity of the Corpus Christi Port after Hurricane #Harvey.,infrastructure_and_utility_damage,Corpus Christi,City/town,3,"Corpus Christi, Nueces County, United States",27.7635302,-97.4033191,Hurricane_harvey
#BREAKING #Harvey death toll may climb to almost 40 as 17 more deaths being investigated in #Houston County #HoustonFloods,injured_or_dead_people,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
🎺 Austin looking for musicians to play for evacuees #Harvey,displaced_people_and_evacuations,Austin,City/town,3,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995,Hurricane_harvey
Went to @0000000000 in Alpharetta. The org is accepting volunteers to go to the front lines of #Harvey. To sign up:,rescue_volunteering_or_donation_effort,Alpharetta,City/town,3,"Alpharetta, Fulton County, Georgia, United States",34.0709576,-84.2747329,Hurricane_harvey
#USCG Air Station Houston aircrews take a moment to fuel before continuing their search and rescue operations. #Harvey #houston,rescue_volunteering_or_donation_effort,houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
WOW! Just WOW! This is in Sienna Plantation. Home damaged by #tornado from #HurricaneHarvey @000000000000,infrastructure_and_utility_damage,Sienna Plantation,City/town,3,"Sienna, Fort Bend County, 77583, United States",29.4860708,-95.5079991,Hurricane_harvey
"Crews are working to restore power to residents in Aransas County, with groups of trucks out in force today. #hurricaneharvey #stxwx",rescue_volunteering_or_donation_effort,Aransas,County,3,"Aransas County, United States",28.1987876,-96.947708,Hurricane_harvey
Retweeted Twitter Moments (@TwitterMoments): #Harvey latest: - Official death toll: 20 - Flooding in #Beaumont &,injured_or_dead_people,Beaumont,City/town,3,"Beaumont, Jefferson County, United States",30.0860459,-94.1018461,Hurricane_harvey
"A different FalconResponse: Embarking on a relief mission to #Houston: delivering food, medical supplies and moving evacuees from #Harvey",rescue_volunteering_or_donation_effort,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"As the death toll continues to climb in Houston, weve learned the floodwaters killed an officer helping with rescues. #HurricaneHarvey",injured_or_dead_people,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
"Hurricane Harvey, now a tropical storm, drenches Texas after devastating coast",caution_and_advice,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
RT @000000 Harvey death toll increases as rising floodwaters leave hundreds stranded in Texas.,injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
RT @00000000 Breaking News: Tropical Storm Harvey is battering Houston and is now blamed for at least 5 deaths. Live coverage:,injured_or_dead_people,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Where to Donate to #Harvey Victims (and How to Avoid Scams) via @0000000 #howtohelp #texas,rescue_volunteering_or_donation_effort,texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Environmentalist says he hopes Texas is destroyed by Harvey.,infrastructure_and_utility_damage,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"RT @0000000000 #HurricaneHarvey A lot of animals and pets need your help! Keep an eye out, give them a hand, dont let them die! #Houston",requests_or_urgent_needs,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
One New Jersey town is offering assistance to students displaced from Hurricane Harvey. #OtherNJNews,displaced_people_and_evacuations,New Jersey,State,3,"New Jersey, United States",40.0757384,-74.4041622,Hurricane_harvey
"On this 12th anniversary of Hurricane Katrina, lets help our friends and neighbors in Texas, who were so generous in our time of need.",rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Hurricane Harvey wreaks havoc in Texas, 2 killed - The Indian Express",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Hurricane Harvey is third 500-year flood in Houston in 3 years - The Washington Post Time 2 build homes on stilts,infrastructure_and_utility_damage,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
Hurricane Harvey is third 500-year flood in Houston in 3 years - The Washington Post Time 2 build homes on stilts,infrastructure_and_utility_damage,Washington,City/town,3,"Washington County, Texas, United States",30.2226352,-96.3936114,Hurricane_harvey
RT @00000000000 Dangerous flooding conditions for parts of #TX into next week. Heed warnings from local officials & use caution on roads #H,caution_and_advice,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
#Texas lawmakers asking for #Harvey aid after opposing #Sandyrelief #NJ #JustSaying,rescue_volunteering_or_donation_effort,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Breaking: Hurricane Harvey Aftermath: 12-14 people have been injured in Hurricane Harvey: Austin, TX American-Statesman Judge.#BreakingNews",injured_or_dead_people,Austin,City/town,3,"Austin, Travis County, Texas, United States",30.2711286,-97.7436995,Hurricane_harvey
"Breaking: Hurricane Harvey Aftermath: 12-14 people have been injured in Hurricane Harvey: Austin, TX American-Statesman Judge.#BreakingNews",injured_or_dead_people,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Harvey Live Updates: Death Toll Rises in Texas by THE NEW YORK TIMES via NYT Keywords: Hurricane Harvey (2017),",injured_or_dead_people,Texas,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
"Harvey Live Updates: Death Toll Rises in Texas by THE NEW YORK TIMES via NYT Keywords: Hurricane Harvey (2017),",injured_or_dead_people,NEW YORK,City/town,3,"New York, United States",43.1561681,-75.8449946,Hurricane_harvey
Nearly 50 Baptist General Convention of Oklahoma Disaster Relief volunteers from Sapulpa will be heading to TX today to help #Harvey victims,rescue_volunteering_or_donation_effort,TX,State,3,"Texas, United States",31.2638905,-98.5456116,Hurricane_harvey
Mobilizing efforts with all of our Potters House community of churches to provide relief for Hurricane Harvey victims. Help is on the way!,rescue_volunteering_or_donation_effort,Potters House community of churches,Human-made Point-of-Interest,3,"The Potter's House of Denver, 9495, East Florida Avenue, Denver, Arapahoe County, Colorado, 80247, United States",39.69108865,-104.87848780464296,Hurricane_harvey
"Our thoughts are with Houston & plz text HARVEY to 90999 to donate $10 to @00000000 #HurricaneHarvey relief. #humanitywins, #increasehelp",rescue_volunteering_or_donation_effort,Houston,City/town,3,"Houston, Harris County, Texas, United States",29.7589382,-95.3676974,Hurricane_harvey
